PATCH_IDX,PATCH_CMD,LABEL,MODEL,ENVMAP
1756,REPLACE,"@VFX: SrcLight, Yellow P",zlc_srclight_06,****
1757,REPLACE,"@VFX: SrcLight, Yellow N",zlc_srclight_07,****
1758,REPLACE,"@VFX: SrcLight, Green L",zlc_srclight_08,****
1759,REPLACE,"@VFX: SrcLight, Green D",zlc_srclight_09,****
1760,REPLACE,"@VFX: SrcLight, Green P",zlc_srclight_10,****
1761,REPLACE,"@VFX: SrcLight, Green N",zlc_srclight_11,****
1762,REPLACE,"@VFX: SrcLight, Cyan L",zlc_srclight_12,****
1763,REPLACE,"@VFX: SrcLight, Cyan D",zlc_srclight_13,****
1764,REPLACE,"@VFX: SrcLight, Cyan P",zlc_srclight_14,****
1765,REPLACE,"@VFX: SrcLight, Cyan N",zlc_srclight_15,****
1766,REPLACE,"@VFX: SrcLight, Blue L",zlc_srclight_16,****
1767,REPLACE,"@VFX: SrcLight, Blue D",zlc_srclight_17,****
1768,REPLACE,"@VFX: SrcLight, Blue P",zlc_srclight_18,****
1769,REPLACE,"@VFX: SrcLight, Blue N",zlc_srclight_19,****
1770,REPLACE,"@VFX: SrcLight, Purple L",zlc_srclight_20,****
1771,REPLACE,"@VFX: SrcLight, Purple D",zlc_srclight_21,****
1772,REPLACE,"@VFX: SrcLight, Purple P",zlc_srclight_22,****
1773,REPLACE,"@VFX: SrcLight, Purple N",zlc_srclight_23,****
1774,REPLACE,"@VFX: SrcLight, Red L",zlc_srclight_24,****
1775,REPLACE,"@VFX: SrcLight, Red D",zlc_srclight_25,****
1776,REPLACE,"@VFX: SrcLight, Red P",zlc_srclight_26,****
1777,REPLACE,"@VFX: SrcLight, Red N",zlc_srclight_27,****
1778,REPLACE,"@VFX: SrcLight, Orange L",zlc_srclight_28,****
1779,REPLACE,"@VFX: SrcLight, Orange D",zlc_srclight_29,****
1780,REPLACE,"@VFX: SrcLight, Orange P",zlc_srclight_30,****
1781,REPLACE,"@VFX: SrcLight, Orange N",zlc_srclight_31,****
1782,REPLACE,"@VFX: SrcLight, Torch W",zlc_srclight_t1,****
1783,REPLACE,"@VFX: SrcLight, Torch YL",zlc_srclight_t2,****
1784,REPLACE,"@VFX: SrcLight, Torch YP",zlc_srclight_t3,****
1785,REPLACE,"@VFX: Gas Jet, Cold",vff_gascold,****
1786,REPLACE,"@VFX: Gas Jet, Dispel",vff_gasdispel,****
1787,REPLACE,"@VFX: Gas Jet, Flame",vff_gasflame,****
1788,REPLACE,"@VFX: Gas Jet, Holy",vff_gasholy,****
1789,REPLACE,"@VFX: Gas Jet, Odd",vff_gasodd,****
1790,REPLACE,"@VFX: Beam, Black",vim_rayblack,****
1791,REPLACE,"@VFX: Beam, Chain",vim_raychain,****
1792,REPLACE,"@VFX: Beam, Disintegrate",vim_raydisinta,****
1793,REPLACE,"@VFX: Beam, Evil",vim_rayevil,****
1794,REPLACE,"@VFX: Beam, Fire W",vim_rayfire_w,****
1795,REPLACE,"@VFX: Beam, Fire",vim_rayfire,****
1796,REPLACE,"@VFX: Beam, Flame",vim_rayflame,****
1797,REPLACE,"@VFX: Beam, Holy",vim_rayholy,****
1798,REPLACE,"@VFX: Beam, Mind",vim_raymind,****
1799,REPLACE,"@VFX: Beam, Odd",vim_rayodd,****
1800,REPLACE,****,CEP_RESERVED,****
1801,REPLACE,"@VFX: Okto, Barrier 1, Blue",plc_mf261,****
1802,REPLACE,"@VFX: Okto, Barrier 1, Green",plc_mf262,****
1803,REPLACE,"@VFX: Okto, Barrier 1, Purple",plc_mf263,****
1804,REPLACE,"@VFX: Okto, Barrier 1, Red",plc_mf264,****
1805,REPLACE,"@VFX: Okto, Barrier 1, White",plc_mf260,****
1806,REPLACE,"@VFX: Okto, Barrier 1, Yellow",plc_mf265,****
1807,REPLACE,"@VFX: Okto, Barrier 2, Blue",plc_mf273,****
1808,REPLACE,"@VFX: Okto, Barrier 2, Green",plc_mf274,****
1809,REPLACE,"@VFX: Okto, Barrier 2, Purple",plc_mf275,****
1810,REPLACE,"@VFX: Okto, Barrier 2, Red",plc_mf276,****
1811,REPLACE,"@VFX: Okto, Barrier 2, White",plc_mf272,****
1812,REPLACE,"@VFX: Okto, Barrier 2, Yellow",plc_mf277,****
1813,REPLACE,"@VFX: Okto, Barrier 3, Blue",plc_mf291,****
1814,REPLACE,"@VFX: Okto, Barrier 3, Green",plc_mf292,****
1815,REPLACE,"@VFX: Okto, Barrier 3, Purple",plc_mf293,****
1816,REPLACE,"@VFX: Okto, Barrier 3, Red",plc_mf294,****
1817,REPLACE,"@VFX: Okto, Barrier 3, White",plc_mf290,****
1818,REPLACE,"@VFX: Okto, Barrier 3, Yellow",plc_mf295,****
1819,REPLACE,"@VFX: Okto, Cloud, Blue",plc_mf215,****
1820,REPLACE,"@VFX: Okto, Cloud, Green",plc_mf216,****
1821,REPLACE,"@VFX: Okto, Cloud, Purple",plc_mf218,****
1822,REPLACE,"@VFX: Okto, Cloud, Red",plc_mf239,****
1823,REPLACE,"@VFX: Okto, Cloud, White",plc_mf214,****
1824,REPLACE,"@VFX: Okto, Cloud, Yellow",plc_mf217,****
1825,REPLACE,"@VFX: Okto, Drill, Blue",plc_mf279,****
1826,REPLACE,"@VFX: Okto, Drill, Green",plc_mf280,****
1827,REPLACE,"@VFX: Okto, Drill, Purple",plc_mf281,****
1828,REPLACE,"@VFX: Okto, Drill, Red",plc_mf282,****
1829,REPLACE,"@VFX: Okto, Drill, White",plc_mf278,****
1830,REPLACE,"@VFX: Okto, Drill, Yellow",plc_mf283,****
1831,REPLACE,"@VFX: Okto, Fire, Large, Blue",plc_mf316,****
1832,REPLACE,"@VFX: Okto, Fire, Large, Green",plc_mf317,****
1833,REPLACE,"@VFX: Okto, Fire, Large, Purple",plc_mf318,****
1834,REPLACE,"@VFX: Okto, Fire, Large, Red",plc_mf319,****
1835,REPLACE,"@VFX: Okto, Fire, Large, White",plc_mf320,****
1836,REPLACE,"@VFX: Okto, Fire, Large, Yellow",plc_mf321,****
1837,REPLACE,"@VFX: Okto, Fire, Medium, Blue",plc_mf322,****
1838,REPLACE,"@VFX: Okto, Fire, Medium, Green",plc_mf323,****
1839,REPLACE,"@VFX: Okto, Fire, Medium, Purple",plc_mf324,****
1840,REPLACE,"@VFX: Okto, Fire, Medium, Red",plc_mf325,****
1841,REPLACE,"@VFX: Okto, Fire, Medium, White",plc_mf326,****
1842,REPLACE,"@VFX: Okto, Fire, Medium, Yellow",plc_mf327,****
1843,REPLACE,"@VFX: Okto, Fire, Small, Blue",plc_mf328,****
1844,REPLACE,"@VFX: Okto, Fire, Small, Green",plc_mf329,****
1845,REPLACE,"@VFX: Okto, Fire, Small, Purple",plc_mf330,****
1846,REPLACE,"@VFX: Okto, Fire, Small, Red",plc_mf331,****
1847,REPLACE,"@VFX: Okto, Fire, Small, White",plc_mf332,****
1848,REPLACE,"@VFX: Okto, Fire, Small, Yellow",plc_mf333,****
1849,REPLACE,"@VFX: Okto, Fog, Blue",plc_mf230,****
1850,REPLACE,"@VFX: Okto, Fog, Green",plc_mf231,****
1851,REPLACE,"@VFX: Okto, Fog, Purple",plc_mf233,****
1852,REPLACE,"@VFX: Okto, Fog, Red",plc_mf242,****
1853,REPLACE,"@VFX: Okto, Fog, White",plc_mf229,****
1854,REPLACE,"@VFX: Okto, Fog, Yellow",plc_mf232,****
1855,REPLACE,"@VFX: Okto, Fountain 1, Blue",plc_mf178,****
1856,REPLACE,"@VFX: Okto, Fountain 1, Green",plc_mf179,****
1857,REPLACE,"@VFX: Okto, Fountain 1, Purple",plc_mf181,****
1858,REPLACE,"@VFX: Okto, Fountain 1, Red",plc_mf245,****
1859,REPLACE,"@VFX: Okto, Fountain 1, White",plc_mf166,****
1860,REPLACE,"@VFX: Okto, Fountain 1, Yellow",plc_mf180,****
1861,REPLACE,"@VFX: Okto, Fountain 2, Blue",plc_mf186,****
1862,REPLACE,"@VFX: Okto, Fountain 2, Green",plc_mf187,****
1863,REPLACE,"@VFX: Okto, Fountain 2, Purple",plc_mf189,****
1864,REPLACE,"@VFX: Okto, Fountain 2, Red",plc_mf247,****
1865,REPLACE,"@VFX: Okto, Fountain 2, White",plc_mf168,****
1866,REPLACE,"@VFX: Okto, Fountain 2, Yellow",plc_mf188,****
1867,REPLACE,"@VFX: Okto, Ghosts, Blue",plc_mf297,****
1868,REPLACE,"@VFX: Okto, Ghosts, Green",plc_mf298,****
1869,REPLACE,"@VFX: Okto, Ghosts, Purple",plc_mf299,****
1870,REPLACE,"@VFX: Okto, Ghosts, Red",plc_mf300,****
1871,REPLACE,"@VFX: Okto, Ghosts, White",plc_mf296,****
1872,REPLACE,"@VFX: Okto, Ghosts, Yellow",plc_mf301,****
1873,REPLACE,"@VFX: Okto, Light 1, Blue",plc_mf267,****
1874,REPLACE,"@VFX: Okto, Light 1, Green",plc_mf268,****
1875,REPLACE,"@VFX: Okto, Light 1, Purple",plc_mf269,****
1876,REPLACE,"@VFX: Okto, Light 1, Red",plc_mf270,****
1877,REPLACE,"@VFX: Okto, Light 1, White",plc_mf266,****
1878,REPLACE,"@VFX: Okto, Light 1, Yellow",plc_mf271,****
1879,REPLACE,"@VFX: Okto, Light 2, Blue",plc_mf304,****
1880,REPLACE,"@VFX: Okto, Light 2, Green",plc_mf305,****
1881,REPLACE,"@VFX: Okto, Light 2, Purple",plc_mf306,****
1882,REPLACE,"@VFX: Okto, Light 2, Red",plc_mf307,****
1883,REPLACE,"@VFX: Okto, Light 2, White",plc_mf303,****
1884,REPLACE,"@VFX: Okto, Light 2, Yellow",plc_mf308,****
1885,REPLACE,"@VFX: Okto, Light 3, Blue",plc_mf311,****
1886,REPLACE,"@VFX: Okto, Light 3, Green",plc_mf312,****
1887,REPLACE,"@VFX: Okto, Light 3, Purple",plc_mf313,****
1888,REPLACE,"@VFX: Okto, Light 3, Red",plc_mf314,****
1889,REPLACE,"@VFX: Okto, Light 3, White",plc_mf310,****
1890,REPLACE,"@VFX: Okto, Light 3, Yellow",plc_mf315,****
1891,REPLACE,"@VFX: Okto, Portal 1, Blue",plc_mf174,****
1892,REPLACE,"@VFX: Okto, Portal 1, Green",plc_mf175,****
1893,REPLACE,"@VFX: Okto, Portal 1, Purple",plc_mf177,****
1894,REPLACE,"@VFX: Okto, Portal 1, Red",plc_mf244,****
1895,REPLACE,"@VFX: Okto, Portal 1, White",plc_mf165,****
1896,REPLACE,"@VFX: Okto, Portal 1, Yellow",plc_mf176,****
1897,REPLACE,"@VFX: Okto, Portal 2, Blue",plc_mf190,****
1898,REPLACE,"@VFX: Okto, Portal 2, Green",plc_mf191,****
1899,REPLACE,"@VFX: Okto, Portal 2, Purple",plc_mf193,****
1900,REPLACE,"@VFX: Okto, Portal 2, Red",plc_mf248,****
1901,REPLACE,"@VFX: Okto, Portal 2, White",plc_mf164,****
1902,REPLACE,"@VFX: Okto, Portal 2, Yellow",plc_mf192,****
1903,REPLACE,"@VFX: Okto, Portal 3, Blue",plc_mf210,****
1904,REPLACE,"@VFX: Okto, Portal 3, Green",plc_mf211,****
1905,REPLACE,"@VFX: Okto, Portal 3, Purple",plc_mf213,****
1906,REPLACE,"@VFX: Okto, Portal 3, Red",plc_mf253,****
1907,REPLACE,"@VFX: Okto, Portal 3, White",plc_mf173,****
1908,REPLACE,"@VFX: Okto, Portal 3, Yellow",plc_mf212,****
1909,REPLACE,"@VFX: Okto, Portal 4, Blue",plc_mf285,****
1910,REPLACE,"@VFX: Okto, Portal 4, Green",plc_mf286,****
1911,REPLACE,"@VFX: Okto, Portal 4, Purple",plc_mf287,****
1912,REPLACE,"@VFX: Okto, Portal 4, Red",plc_mf288,****
1913,REPLACE,"@VFX: Okto, Portal 4, White",plc_mf284,****
1914,REPLACE,"@VFX: Okto, Portal 4, Yellow",plc_mf289,****
1915,REPLACE,"@VFX: Okto, Portal 5, Blue",plc_mf335,****
1916,REPLACE,"@VFX: Okto, Portal 5, Green",plc_mf336,****
1917,REPLACE,"@VFX: Okto, Portal 5, Purple",plc_mf337,****
1918,REPLACE,"@VFX: Okto, Portal 5, Red",plc_mf334,****
1919,REPLACE,"@VFX: Okto, Portal 5, White",plc_mf338,****
1920,REPLACE,"@VFX: Okto, Portal 5, Yellow",plc_mf339,****
1921,REPLACE,"@VFX: Okto, Portal 6, Blue",plc_mf341,****
1922,REPLACE,"@VFX: Okto, Portal 6, Green",plc_mf342,****
1923,REPLACE,"@VFX: Okto, Portal 6, Purple",plc_mf343,****
1924,REPLACE,"@VFX: Okto, Portal 6, Red",plc_mf340,****
1925,REPLACE,"@VFX: Okto, Portal 6, White",plc_mf344,****
1926,REPLACE,"@VFX: Okto, Portal 6, Yellow",plc_mf345,****
1927,REPLACE,"@VFX: Okto, Smoke 1, Blue",plc_mf220,****
1928,REPLACE,"@VFX: Okto, Smoke 1, Green",plc_mf221,****
1929,REPLACE,"@VFX: Okto, Smoke 1, Purple",plc_mf223,****
1930,REPLACE,"@VFX: Okto, Smoke 1, Red",plc_mf240,****
1931,REPLACE,"@VFX: Okto, Smoke 1, White",plc_mf219,****
1932,REPLACE,"@VFX: Okto, Smoke 1, Yellow",plc_mf222,****
1933,REPLACE,"@VFX: Okto, Smoke 2, Blue",plc_mf225,****
1934,REPLACE,"@VFX: Okto, Smoke 2, Green",plc_mf226,****
1935,REPLACE,"@VFX: Okto, Smoke 2, Purple",plc_mf228,****
1936,REPLACE,"@VFX: Okto, Smoke 2, Red",plc_mf241,****
1937,REPLACE,"@VFX: Okto, Smoke 2, White",plc_mf224,****
1938,REPLACE,"@VFX: Okto, Smoke 2, Yellow",plc_mf227,****
1939,REPLACE,"@VFX: Okto, Smoke 3, Blue",plc_mf235,****
1940,REPLACE,"@VFX: Okto, Smoke 3, Green",plc_mf236,****
1941,REPLACE,"@VFX: Okto, Smoke 3, Purple",plc_mf238,****
1942,REPLACE,"@VFX: Okto, Smoke 3, Red",plc_mf243,****
1943,REPLACE,"@VFX: Okto, Smoke 3, White",plc_mf234,****
1944,REPLACE,"@VFX: Okto, Smoke 3, Yellow",plc_mf237,****
1945,REPLACE,"@VFX: Okto, Sparkles 1, Blue",plc_mf182,****
1946,REPLACE,"@VFX: Okto, Sparkles 1, Green",plc_mf183,****
1947,REPLACE,"@VFX: Okto, Sparkles 1, Purple",plc_mf185,****
1948,REPLACE,"@VFX: Okto, Sparkles 1, Red",plc_mf246,****
1949,REPLACE,"@VFX: Okto, Sparkles 1, White",plc_mf167,****
1950,REPLACE,"@VFX: Okto, Sparkles 1, Yellow",plc_mf184,****
1951,REPLACE,"@VFX: Okto, Sparkles 2, Blue",plc_mf194,****
1952,REPLACE,"@VFX: Okto, Sparkles 2, Green",plc_mf195,****
1953,REPLACE,"@VFX: Okto, Sparkles 2, Purple",plc_mf197,****
1954,REPLACE,"@VFX: Okto, Sparkles 2, Red",plc_mf249,****
1955,REPLACE,"@VFX: Okto, Sparkles 2, White",plc_mf169,****
1956,REPLACE,"@VFX: Okto, Sparkles 2, Yellow",plc_mf196,****
1957,REPLACE,"@VFX: Okto, Sparkles 3, Blue",plc_mf206,****
1958,REPLACE,"@VFX: Okto, Sparkles 3, Green",plc_mf207,****
1959,REPLACE,"@VFX: Okto, Sparkles 3, Purple",plc_mf209,****
1960,REPLACE,"@VFX: Okto, Sparkles 3, Red",plc_mf252,****
1961,REPLACE,"@VFX: Okto, Sparkles 3, White",plc_mf172,****
1962,REPLACE,"@VFX: Okto, Sparkles 3, Yellow",plc_mf208,****
1963,REPLACE,"@VFX: Okto, Sparkles 4, Blue",plc_mf255,****
1964,REPLACE,"@VFX: Okto, Sparkles 4, Green",plc_mf256,****
1965,REPLACE,"@VFX: Okto, Sparkles 4, Purple",plc_mf257,****
1966,REPLACE,"@VFX: Okto, Sparkles 4, Red",plc_mf258,****
1967,REPLACE,"@VFX: Okto, Sparkles 4, White",plc_mf254,****
1968,REPLACE,"@VFX: Okto, Sparkles 4, Yellow",plc_mf259,****
1969,REPLACE,"@VFX: Okto, Strange 1, Blue",plc_mf198,****
1970,REPLACE,"@VFX: Okto, Strange 1, Green",plc_mf199,****
1971,REPLACE,"@VFX: Okto, Strange 1, Purple",plc_mf201,****
1972,REPLACE,"@VFX: Okto, Strange 1, Red",plc_mf250,****
1973,REPLACE,"@VFX: Okto, Strange 1, White",plc_mf170,****
1974,REPLACE,"@VFX: Okto, Strange 1, Yellow",plc_mf200,****
1975,REPLACE,"@VFX: Okto, Strange 2, Blue",plc_mf202,****
1976,REPLACE,"@VFX: Okto, Strange 2, Green",plc_mf203,****
1977,REPLACE,"@VFX: Okto, Strange 2, Purple",plc_mf205,****
1978,REPLACE,"@VFX: Okto, Strange 2, Red",plc_mf251,****
1979,REPLACE,"@VFX: Okto, Strange 2, White",plc_mf171,****
1980,REPLACE,"@VFX: Okto, Strange 2, Yellow",plc_mf204,****
1981,REPLACE,****,CEP_RESERVED,****
1982,REPLACE,****,CEP_RESERVED,****
1983,REPLACE,****,CEP_RESERVED,****
1984,REPLACE,****,CEP_RESERVED,****
1985,REPLACE,****,CEP_RESERVED,****
1986,REPLACE,****,CEP_RESERVED,****
1987,REPLACE,****,CEP_RESERVED,****
1988,REPLACE,****,CEP_RESERVED,****
1989,REPLACE,****,CEP_RESERVED,****
1990,REPLACE,****,CEP_RESERVED,****
1991,REPLACE,****,CEP_RESERVED,****
1992,REPLACE,****,CEP_RESERVED,****
1993,REPLACE,****,CEP_RESERVED,****
1994,REPLACE,****,CEP_RESERVED,****
1995,REPLACE,****,CEP_RESERVED,****
1996,REPLACE,****,CEP_RESERVED,****
1997,REPLACE,****,CEP_RESERVED,****
1998,REPLACE,****,CEP_RESERVED,****
1999,REPLACE,****,CEP_RESERVED,****
2000,REPLACE,****,CEP_RESERVED,****
2001,REPLACE,Aardvark*,c_aardvark,****
2002,REPLACE,Aboleth*,c_aboleth,****
2003,REPLACE,"Ghoul: Abyssal*",c_abghoul,****
2004,REPLACE,Ahuizutl*,c_ahuizutl,default
2005,REPLACE,Alpaca*,c_alpaca,****
2006,REPLACE,"Animated Object: Chest*",c_animchest,****
2007,REPLACE,"Animated Object: Chest, Flying*",c_animchestf,****
2008,REPLACE,"Animated Object: Table*",c_animtable,****
2009,REPLACE,"Animated Object: Tome*",c_animtome,****
2010,REPLACE,"Animated Object: Wheel*",c_animwheel,****
2011,REPLACE,"Hag: Annis 1*",c_annis,****
2012,REPLACE,"Ant: Giant*",g_ant,****
2013,REPLACE,"Ant: Giant Fire*",g_ant_fire,****
2014,REPLACE,"Ant: Giant Guard*",g_ant_g,****
2015,REPLACE,"Ant: Giant HiveQueen*",g_ant_hq,****
2016,REPLACE,"Ant: Giant Larva*",g_ant_larva,****
2017,REPLACE,"Ant: Giant Queen*",g_ant_q,****
2018,REPLACE,"Ant: Giant Soldier*",g_ant_s,****
2019,REPLACE,"Antelope: Black*",c_blkantelope,****
2020,REPLACE,"Antelope: Brown*",c_antelope,****
2021,REPLACE,"Ape: Carnivorous*",c_carnape,default
2022,REPLACE,Armadillo*,c_armadillo,****
2023,REPLACE,"Assassin Vine, Horizontal*",c_a_vines,****
2024,REPLACE,"Assassin Vine, Vertical*",c_a_vines2,****
2025,REPLACE,"Azer: Female 2*",z_azerf,default
2026,REPLACE,"Azer: Male 2*",z_azer,default
2027,REPLACE,Bacar*,c_bacar,****
2028,REPLACE,"Badger: Pack*",packbadger,****
2029,REPLACE,"Barghest 1*",c_barghest,****
2030,REPLACE,"Barghest 2*",c_sbarghest,****
2031,REPLACE,"Barghest: Greater 1*",c_grbarghest,****
2032,REPLACE,"Barghest: Greater 2*",c_sgbarghest,****
2033,REPLACE,"Bat: Battle*",c_quirosteo,****
2034,REPLACE,"Bat: Bone*",c_quirosteo2,****
2035,REPLACE,"Bat: Fruit*",c_fruitbat,****
2036,REPLACE,"Bat: Leaf-Nosed*",c_leafbat,****
2037,REPLACE,"Bear: Legendary (SB)*",c_sb_leg_bear,****
2038,REPLACE,"Bear: Dire, Pack*",pack_beardire,****
2039,REPLACE,"Bear: Panda*",c_panda,****
2040,REPLACE,"Bear: Panda, Red*",z_redpanda,****
2041,REPLACE,"Bear: Sloth*",c_slothbear,****
2042,REPLACE,"Bear: Spectacled*",c_spectacledbear,****
2043,REPLACE,"Bear: Sun*",c_sunbear,****
2044,REPLACE,"Beetle: Bombardier*",c_btlbomb,****
2045,REPLACE,"Insect: Scarab, Ether*",c_ether_scarab,evmap_irrid
2046,REPLACE,"Beetle: Pack*",pack_beetle,****
2047,REPLACE,"Beholder: Death Tyrant*",c_dtyrant,****
2048,REPLACE,"Beholder 2*",z217_behold,default
2049,REPLACE,Belker*,c_belker,****
2050,REPLACE,"Bird: Albatross*",c_albatross,****
2051,REPLACE,"Bird: Blackbird*",c_blackbird,****
2052,REPLACE,"Bird: Blue Jay*",c_jay,****
2053,REPLACE,"Bird: Cardinal*",c_cardinal,****
2054,REPLACE,"Bird: Cockatoo, Black*",c_blkcockatoo,****
2055,REPLACE,"Bird: Cockatoo, White*",c_cockatoo,****
2056,REPLACE,"Bird: Eagle*",eagle,****
2057,REPLACE,"Bird: Eagle, Legend*",c_birdleg,****
2058,REPLACE,"Bird: Macaw, Blue*",c_bluemacaw,****
2059,REPLACE,"Bird: Macaw, Red*",c_redmacaw,****
2060,REPLACE,"Bird: Macaw*",c_macaw,****
2061,REPLACE,"Bird: Mockingbird*",c_mockingbird,****
2062,REPLACE,"Bird: Oriole*",c_oriole,****
2063,REPLACE,"Bird: Owl, Barn*",c_barnowl,****
2064,REPLACE,"Bird: Owl, Black*",c_blackowl,****
2065,REPLACE,"Bird: Owl, Brown*",c_owl,****
2066,REPLACE,"Bird: Owl, Gray*",c_greyowl,****
2067,REPLACE,"Bird: Owl, Great*",c_greatowl,****
2068,REPLACE,"Bird: Owl, Snowy*",c_snowyowl,****
2069,REPLACE,"Bird: Parrot, Green*",c_greenparrot,****
2070,REPLACE,"Bird: Parrot, Grey*",c_greyparrot,****
2071,REPLACE,"Bird: Penguin, Pack*",pack_penguin,****
2072,REPLACE,"Bird: Puffin*",c_puffin,****
2073,REPLACE,"Bird: Toucan*",c_toucan,****
2074,REPLACE,Bladeling*,bladeling,default
2075,REPLACE,"Bugbear: Arctic*",c_arcbugba,default
2076,REPLACE,"Bugbear: Arctic Chief*",c_arcbugchi,default
2077,REPLACE,"Bugbear: Arctic Shaman*",c_arcbugwiz,default
2078,REPLACE,"Bugbear 03*",c_bugbearc,default
2079,REPLACE,"Bugbear 04*",c_bugbearg,default
2080,REPLACE,"Bugbear 05*",c_bugbeard,default
2081,REPLACE,"Bugbear 06*",c_bugbeare,default
2082,REPLACE,"Bugbear 07*",c_bugbearf,default
2083,REPLACE,"Bugbear 08*",c_bugbearh,default
2084,REPLACE,"Bugbear 09*",c_bugbeari,default
2085,REPLACE,"Bugbear: Young*",c_bugyouc,default
2086,REPLACE,"Dog: Aoskarian Hound, Dark (CODI)*",codi_ahound,****
2087,REPLACE,"Dog: Aoskarian Hound, Light (CODI)*",c_a_hound,****
2088,REPLACE,"!UNI: Bleice OGreden (CODI)*",c_bleice,default
2089,REPLACE,"Rodent: Rat, Cranium (CODI)*",c_cranrat,****
2090,REPLACE,"Dabus (CODI)*",c_dabus,default
2091,REPLACE,"Demon: Dretch (CODI)*",c_drtch,****
2092,REPLACE,"Demon: Dretch, Kitchen (CODI)*",c_ktchdrtch,****
2093,REPLACE,"Human: Dusty Male 1 (CODI)*",c_dusty001,default
2094,REPLACE,"Human: Dusty Male 3 (CODI)*",c_dusty003,default
2095,REPLACE,"Human: Dusty Male 6 (CODI)*",c_dusty006,default
2096,REPLACE,"Human: Dusty Male Old (CODI)*",c_dusty002,default
2097,REPLACE,"!UNI: Beluca (CODI)*",c_dusty,default
2098,REPLACE,"!UNI: Ergoo (CODI)*",c_githold,default
2099,REPLACE,"!UNI: Fell (CODI)*",c_fell,default
2100,REPLACE,"Human: Gaffer 1 (CODI)*",codi_bom01,****
2101,REPLACE,"Human: Gaffer 2 (CODI)*",codi_bom02,****
2102,REPLACE,"!UNI: Harys Hatchis 1 (CODI)*",c_harys01,default
2103,REPLACE,"!UNI: Harys Hatchis 2 (CODI)*",c_harys,default
2104,REPLACE,"!UNI: Hiril (CODI)*",c_hiril,default
2105,REPLACE,"Human: Hivekid 1 (CODI)*",codi_hkb1,****
2106,REPLACE,"!UNI: Irieni (CODI)*",c_irieni,default
2107,REPLACE,"Devil: Maelephant (CODI)*",c_maelphnt,default
2108,REPLACE,"Demon: Mane Man 1 (CODI)*",c_mane02,****
2109,REPLACE,"Demon: Mane Man 2 (CODI)*",c_mane03,****
2110,REPLACE,"Demon: Mane Man 3 (CODI)*",c_mane01,****
2111,REPLACE,"Inevitable: Marut (CODI)*",c_marut,default
2112,REPLACE,"Meenlock 1 (CODI)*",c_meenlock_j1,****
2113,REPLACE,"Meenlock 2 (CODI)*",codi_meenlock,****
2114,REPLACE,"Meenlock 3 (CODI)*",c_meen_sc,****
2115,REPLACE,"Meenlock 4 (CODI)*",c_meenlock01,****
2116,REPLACE,"Yugoloth: Mezzoloth (CODI)*",c_mezzloth,****
2117,REPLACE,"Modron: H8 Secundus (CODI)*",c_secundus,****
2118,REPLACE,"!UNI: Parai (CODI)*",c_parai,****
2119,REPLACE,"Modron: H9 Primus (CODI)*",p_primus,****
2120,REPLACE,"!UNI: Rednose (CODI)*",c_rednose,default
2121,REPLACE,"!UNI: Smiley (CODI)*",c_smiley,****
2122,REPLACE,"!UNI: Sormen (CODI)*",c_sormen,default
2123,REPLACE,"Yugoloth: Ultroloth (CODI)*",c_ultroloth,default
2124,REPLACE,"Yugoloth: Yagnoloth (CODI)*",codi_yloth,****
2125,REPLACE,"Camel: Dromedary (Project Q-Draygoth-The Amethyst Dragon)*",c_dcamel,****
2126,REPLACE,"Camel: Dromedary, Pack*",c_camel_pack,****
2127,REPLACE,"Rodent: Capybara*",c_capybara,****
2128,REPLACE,"Cat: Adult, Black and White*",c_blknwhthsecat,****
2129,REPLACE,"Cat: Adult, Black*",c_blackhsecat,****
2130,REPLACE,"Cat: Adult, Bobtail*",c_bobhsecat,****
2131,REPLACE,"Cat: Cheetah*",c_cheetah,****
2132,REPLACE,"Cat: Leopard, Clouded*",c_cloudleopard,****
2133,REPLACE,"Cat: Cougar 2*",c_cougar,****
2134,REPLACE,"Cat: Kitten, Black and White*",c_kitten,****
2135,REPLACE,"Cat: Kitten, White*",c_whtkitten,****
2136,REPLACE,"Cat: Tiger, Sabertooth*",c_sabrtooth,****
2137,REPLACE,"Cat: Leopard, Snow*",c_snowleopard,****
2138,REPLACE,"Cat: Tiger*",c_cat_tiger,****
2139,REPLACE,"Cat: Tiger, White*",c_cat_wtiger,****
2140,REPLACE,"Cat: Adult, White*",c_whitehsecat,****
2141,REPLACE,"Cattle: Bison*",bisonbis,****
2142,REPLACE,"Cattle: Bison, Antiquus*",bisonanti,****
2143,REPLACE,"Cattle: Cow, Black Angus*",angus2cow,****
2144,REPLACE,"Cattle: Cow, Brahman*",brahmacow,****
2145,REPLACE,"Cattle: Cow, Brown Angus*",anguscow,****
2146,REPLACE,"Cattle: Buffalo 1*",buffabird,****
2147,REPLACE,"Cattle: Buffalo 2*",buffabird2,****
2148,REPLACE,"Cattle: Buffalo 3*",buffabird3,****
2149,REPLACE,"Cattle: Buffalo, Calf*",buffacalf,****
2150,REPLACE,"Cattle: Calf, Brown*",cowcalf,****
2151,REPLACE,"Cattle: Calf, Dark*",cowcalf2,****
2152,REPLACE,"Cattle: Cow 2*",c_cow,****
2153,REPLACE,"Cattle: Cow, Fighting*",fightbull,****
2154,REPLACE,"Cattle: Cow, Highland*",highbull,****
2155,REPLACE,"Cattle: Cow, Holstein*",holstncow,****
