PATCH_IDX,PATCH_CMD,Label,StrRef,ModelName,LightColor,LightOffsetX,LightOffsetY,LightOffsetZ,SoundAppType,ShadowSize,BodyBag,LowGore,Reflection,Static
3742,REPLACE,"VFX: Smoke Jet - Blue*",****,plc_mf220,****,****,****,****,****,****,****,****,****,1
3743,REPLACE,"VFX: Smoke Jet - Green*",****,plc_mf221,****,****,****,****,****,****,****,****,****,1
3744,REPLACE,"VFX: Smoke Jet - Yellow*",****,plc_mf222,****,****,****,****,****,****,****,****,****,1
3745,REPLACE,"VFX: Smoke Jet - Purple*",****,plc_mf223,****,****,****,****,****,****,****,****,****,1
3746,REPLACE,"VFX: Smoke - White*",****,plc_mf224,****,****,****,****,****,****,****,****,****,1
3747,REPLACE,"VFX: Smoke - Blue*",****,plc_mf225,****,****,****,****,****,****,****,****,****,1
3748,REPLACE,"VFX: Smoke - Green*",****,plc_mf226,****,****,****,****,****,****,****,****,****,1
3749,REPLACE,"VFX: Smoke - Yellow*",****,plc_mf227,****,****,****,****,****,****,****,****,****,1
3750,REPLACE,"VFX: Smoke - Purple*",****,plc_mf228,****,****,****,****,****,****,****,****,****,1
3751,REPLACE,"VFX: Fog - White*",****,plc_mf229,****,****,****,****,****,****,****,****,****,1
3752,REPLACE,"VFX: Fog - Blue*",****,plc_mf230,****,****,****,****,****,****,****,****,****,1
3753,REPLACE,"VFX: Fog - Green*",****,plc_mf231,****,****,****,****,****,****,****,****,****,1
3754,REPLACE,"VFX: Fog - Yellow*",****,plc_mf232,****,****,****,****,****,****,****,****,****,1
3755,REPLACE,"VFX: Fog - Purple*",****,plc_mf233,****,****,****,****,****,****,****,****,****,1
3756,REPLACE,"VFX: Smoke Jet, Small - White*",****,plc_mf234,****,****,****,****,****,****,****,****,****,1
3757,REPLACE,"VFX: Smoke Jet, Small - Blue*",****,plc_mf235,****,****,****,****,****,****,****,****,****,1
3758,REPLACE,"VFX: Smoke Jet, Small - Green*",****,plc_mf236,****,****,****,****,****,****,****,****,****,1
3759,REPLACE,"VFX: Smoke Jet, Small - Yellow*",****,plc_mf237,****,****,****,****,****,****,****,****,****,1
3760,REPLACE,"VFX: Smoke Jet, Small - Purple*",****,plc_mf238,****,****,****,****,****,****,****,****,****,1
3761,REPLACE,"VFX: Mystical 1 - Red*",****,plc_mf239,27,0,0,1.5,****,1,0,****,****,1
3762,REPLACE,"VFX: Smoke Jet - Red*",****,plc_mf240,****,****,****,****,****,****,****,****,****,1
3763,REPLACE,"VFX: Smoke - Red*",****,plc_mf241,****,****,****,****,****,****,****,****,****,1
3764,REPLACE,"VFX: Fog - Red*",****,plc_mf242,****,****,****,****,****,****,****,****,****,1
3765,REPLACE,"VFX: Smoke Jet, Small - Red*",****,plc_mf243,****,****,****,****,****,****,****,****,****,1
3766,REPLACE,"VFX: Sparkles 4 - White*",****,plc_mf254,2,0,0,3,****,1,0,****,****,1
3767,REPLACE,"VFX: Sparkles 4 - Blue*",****,plc_mf255,19,0,0,3,****,1,0,****,****,1
3768,REPLACE,"VFX: Sparkles 4 - Green*",****,plc_mf256,11,0,0,3,****,1,0,****,****,1
3769,REPLACE,"VFX: Sparkles 4 - Purple*",****,plc_mf257,23,0,0,3,****,1,0,****,****,1
3770,REPLACE,"VFX: Sparkles 4 - Red*",****,plc_mf258,27,0,0,3,****,1,0,****,****,1
3771,REPLACE,"VFX: Sparkles 4 - Yellow*",****,plc_mf259,7,0,0,3,****,1,0,****,****,1
3772,REPLACE,"VFX: Barrier 1 - White*",****,plc_mf260,2,0,0,0.1,****,1,0,****,****,1
3773,REPLACE,"VFX: Barrier 1 - Blue*",****,plc_mf261,19,0,0,0.1,****,1,0,****,****,1
3774,REPLACE,"VFX: Barrier 1 - Green*",****,plc_mf262,11,0,0,0.1,****,1,0,****,****,1
3775,REPLACE,"VFX: Barrier 1 - Purple*",****,plc_mf263,23,0,0,0.1,****,1,0,****,****,1
3776,REPLACE,"VFX: Barrier 1 - Red*",****,plc_mf264,27,0,0,0.1,****,1,0,****,****,1
3777,REPLACE,"VFX: Barrier 1 - Yellow*",****,plc_mf265,7,0,0,0.1,****,1,0,****,****,1
3778,REPLACE,"VFX: Mystical 2 - White*",****,plc_mf266,2,0,0,0.3,****,1,0,****,****,1
3779,REPLACE,"VFX: Mystical 2 - Blue*",****,plc_mf267,19,0,0,0.3,****,1,0,****,****,1
3780,REPLACE,"VFX: Mystical 2 - Green*",****,plc_mf268,11,0,0,0.3,****,1,0,****,****,1
3781,REPLACE,"VFX: Mystical 2 - Purple*",****,plc_mf269,23,0,0,0.3,****,1,0,****,****,1
3782,REPLACE,"VFX: Mystical 2 - Red*",****,plc_mf270,27,0,0,0.3,****,1,0,****,****,1
3783,REPLACE,"VFX: Mystical 2 - Yellow*",****,plc_mf271,7,0,0,0.3,****,1,0,****,****,1
3784,REPLACE,"VFX: Barrier 2 - White*",****,plc_mf272,2,0,0,0.1,****,1,0,****,****,1
3785,REPLACE,"VFX: Barrier 2 - Blue*",****,plc_mf273,19,0,0,0.1,****,1,0,****,****,1
3786,REPLACE,"VFX: Barrier 2 - Green*",****,plc_mf274,11,0,0,0.1,****,1,0,****,****,1
3787,REPLACE,"VFX: Barrier 2 - Purple*",****,plc_mf275,23,0,0,0.1,****,1,0,****,****,1
3788,REPLACE,"VFX: Barrier 2 - Red*",****,plc_mf276,27,0,0,0.1,****,1,0,****,****,1
3789,REPLACE,"VFX: Barrier 2 - Yellow*",****,plc_mf277,7,0,0,0.1,****,1,0,****,****,1
3790,REPLACE,"VFX: Mystical Jet - White*",****,plc_mf278,2,0,0,1.65,****,1,0,****,****,1
3791,REPLACE,"VFX: Mystical Jet - Blue*",****,plc_mf279,19,0,0,1.65,****,1,0,****,****,1
3792,REPLACE,"VFX: Mystical Jet - Green*",****,plc_mf280,11,0,0,1.65,****,1,0,****,****,1
3793,REPLACE,"VFX: Mystical Jet - Purple*",****,plc_mf281,23,0,0,1.65,****,1,0,****,****,1
3794,REPLACE,"VFX: Mystical Jet - Red*",****,plc_mf282,27,0,0,1.65,****,1,0,****,****,1
3795,REPLACE,"VFX: Mystical Jet - Yellow*",****,plc_mf283,7,0,0,1.65,****,1,0,****,****,1
3796,REPLACE,"VFX: Portal 4 - White*",****,plc_mf284,2,0,0,2,****,1,0,****,****,1
3797,REPLACE,"VFX: Portal 4 - Blue*",****,plc_mf285,19,0,0,2,****,1,0,****,****,1
3798,REPLACE,"VFX: Portal 4 - Green*",****,plc_mf286,11,0,0,2,****,1,0,****,****,1
3799,REPLACE,"VFX: Portal 4 - Purple*",****,plc_mf287,23,0,0,2,****,1,0,****,****,1
3800,REPLACE,"VFX: Portal 4 - Red*",****,plc_mf288,27,0,0,2,****,1,0,****,****,1
3801,REPLACE,"VFX: Portal 4 - Yellow*",****,plc_mf289,7,0,0,2,****,1,0,****,****,1
3802,REPLACE,"VFX: Ghosts 1 - White*",****,plc_mf290,2,0,0,0.1,****,1,0,****,****,1
3803,REPLACE,"VFX: Ghosts 1 - Blue*",****,plc_mf291,19,0,0,0.1,****,1,0,****,****,1
3804,REPLACE,"VFX: Ghosts 1 - Green*",****,plc_mf292,11,0,0,0.1,****,1,0,****,****,1
3805,REPLACE,"VFX: Ghosts 1 - Purple*",****,plc_mf293,23,0,0,0.1,****,1,0,****,****,1
3806,REPLACE,"VFX: Ghosts 1 - Red*",****,plc_mf294,27,0,0,0.1,****,1,0,****,****,1
3807,REPLACE,"VFX: Ghosts 1 - Yellow*",****,plc_mf295,7,0,0,0.1,****,1,0,****,****,1
3808,REPLACE,"VFX: Ghosts 2 - White*",****,plc_mf296,2,0,0,0.1,****,1,0,****,****,1
3809,REPLACE,"VFX: Ghosts 2 - Blue*",****,plc_mf297,19,0,0,0.1,****,1,0,****,****,1
3810,REPLACE,"VFX: Ghosts 2 - Green*",****,plc_mf298,11,0,0,0.1,****,1,0,****,****,1
3811,REPLACE,"VFX: Ghosts 2 - Purple*",****,plc_mf299,23,0,0,0.1,****,1,0,****,****,1
3812,REPLACE,"VFX: Ghosts 2 - Red*",****,plc_mf300,27,0,0,0.1,****,1,0,****,****,1
3813,REPLACE,"VFX: Ghosts 2 - Yellow*",****,plc_mf301,7,0,0,0.1,****,1,0,****,****,1
3814,REPLACE,Stand*,****,plc_mf302,****,****,****,****,****,****,****,****,****,1
3815,REPLACE,"VFX: Mystical 3 - White*",****,plc_mf303,2,0,0,0.3,****,1,0,****,****,1
3816,REPLACE,"VFX: Mystical 3 - Blue*",****,plc_mf304,19,0,0,0.3,****,1,0,****,****,1
3817,REPLACE,"VFX: Mystical 3 - Green*",****,plc_mf305,11,0,0,0.3,****,1,0,****,****,1
3818,REPLACE,"VFX: Mystical 3 - Purple*",****,plc_mf306,23,0,0,0.3,****,1,0,****,****,1
3819,REPLACE,"VFX: Mystical 3 - Red*",****,plc_mf307,27,0,0,0.3,****,1,0,****,****,1
3820,REPLACE,"VFX: Mystical 3 - Yellow*",****,plc_mf308,7,0,0,0.3,****,1,0,****,****,1
3821,REPLACE,"Stand with Bowl*",****,plc_mf309,****,****,****,****,****,****,****,****,****,1
3822,REPLACE,"VFX: Mystical 4 - White*",****,plc_mf310,2,0,0,0.15,****,1,0,****,****,1
3823,REPLACE,"VFX: Mystical 4 - Blue*",****,plc_mf311,19,0,0,0.15,****,1,0,****,****,1
3824,REPLACE,"VFX: Mystical 4 - Green*",****,plc_mf312,11,0,0,0.15,****,1,0,****,****,1
3825,REPLACE,"VFX: Mystical 4 - Purple*",****,plc_mf313,23,0,0,0.15,****,1,0,****,****,1
3826,REPLACE,"VFX: Mystical 4 - Red*",****,plc_mf314,27,0,0,0.15,****,1,0,****,****,1
3827,REPLACE,"VFX: Mystical 4 - Yellow*",****,plc_mf315,7,0,0,0.15,****,1,0,****,****,1
3828,REPLACE,"VFX: Flame - Large, Blue*",****,plc_mf316,19,0,0,0.15,****,1,0,****,****,1
3829,REPLACE,"VFX: Flame - Large, Green*",****,plc_mf317,11,0,0,0.15,****,1,0,****,****,1
3830,REPLACE,"VFX: Flame - Large, Purple*",****,plc_mf318,23,0,0,0.15,****,1,0,****,****,1
3831,REPLACE,"VFX: Flame - Large, Red*",****,plc_mf319,27,0,0,0.15,****,1,0,****,****,1
3832,REPLACE,"VFX: Flame - Large, White*",****,plc_mf320,2,0,0,0.15,****,1,0,****,****,1
3833,REPLACE,"VFX: Flame - Large, Yellow*",****,plc_mf321,7,0,0,0.15,****,1,0,****,****,1
3834,REPLACE,"VFX: Flame - Medium, Blue*",****,plc_mf322,19,0,0,0.15,****,1,0,****,****,1
3835,REPLACE,"VFX: Flame - Medium, Green*",****,plc_mf323,11,0,0,0.15,****,1,0,****,****,1
3836,REPLACE,"VFX: Flame - Medium, Purple*",****,plc_mf324,23,0,0,0.15,****,1,0,****,****,1
3837,REPLACE,"VFX: Flame - Medium, Red*",****,plc_mf325,27,0,0,0.15,****,1,0,****,****,1
3838,REPLACE,"VFX: Flame - Medium, White*",****,plc_mf326,2,0,0,0.15,****,1,0,****,****,1
3839,REPLACE,"VFX: Flame - Medium, Yellow*",****,plc_mf327,7,0,0,0.15,****,1,0,****,****,1
3840,REPLACE,"VFX: Flame - Small, Blue*",****,plc_mf328,19,0,0,0.05,****,1,0,****,****,1
3841,REPLACE,"VFX: Flame - Small, Green*",****,plc_mf329,11,0,0,0.05,****,1,0,****,****,1
3842,REPLACE,"VFX: Flame - Small, Purple*",****,plc_mf330,23,0,0,0.05,****,1,0,****,****,1
3843,REPLACE,"VFX: Flame - Small, Red*",****,plc_mf331,27,0,0,0.05,****,1,0,****,****,1
3844,REPLACE,"VFX: Flame - Small, White*",****,plc_mf332,2,0,0,0.05,****,1,0,****,****,1
3845,REPLACE,"VFX: Flame - Small, Yellow*",****,plc_mf333,7,0,0,0.05,****,1,0,****,****,1
3846,REPLACE,"VFX: Portal 5 - Red*",****,plc_mf334,27,0,0,0.2,****,1,0,****,****,1
3847,REPLACE,"VFX: Portal 5 - Blue*",****,plc_mf335,19,0,0,0.2,****,1,0,****,****,1
3848,REPLACE,"VFX: Portal 5 - Green*",****,plc_mf336,11,0,0,0.2,****,1,0,****,****,1
3849,REPLACE,"VFX: Portal 5 - Purple*",****,plc_mf337,23,0,0,0.2,****,1,0,****,****,1
3850,REPLACE,"VFX: Portal 5 - White*",****,plc_mf338,2,0,0,0.2,****,1,0,****,****,1
3851,REPLACE,"VFX: Portal 5 - Yellow*",****,plc_mf339,7,0,0,0.2,****,1,0,****,****,1
3852,REPLACE,"VFX: Portal 6 - Red*",****,plc_mf340,27,0,0,0.2,****,1,0,****,****,1
3853,REPLACE,"VFX: Portal 6 - Blue*",****,plc_mf341,19,0,0,0.2,****,1,0,****,****,1
3854,REPLACE,"VFX: Portal 6 - Green*",****,plc_mf342,11,0,0,0.2,****,1,0,****,****,1
3855,REPLACE,"VFX: Portal 6 - Purple*",****,plc_mf343,23,0,0,0.2,****,1,0,****,****,1
3856,REPLACE,"VFX: Portal 6 - White*",****,plc_mf344,2,0,0,0.2,****,1,0,****,****,1
3857,REPLACE,"VFX: Portal 6 - Yellow*",****,plc_mf345,7,0,0,0.2,****,1,0,****,****,1
3858,REPLACE,"VFX: Water Jet - Small*",****,plc_mf346,****,****,****,****,****,****,****,****,****,1
3859,REPLACE,"VFX: Water Jet - Medium*",****,plc_mf347,****,****,****,****,****,****,****,****,****,1
3860,REPLACE,"VFX: Water Jet - Large*",****,plc_mf348,****,****,****,****,****,****,****,****,****,1
3861,REPLACE,"Egg: Dragon, Black - Leaning*",****,blackegg_ln,****,****,****,****,23,1,****,****,default,1
3862,REPLACE,"Egg: Dragon, Black - on Side*",****,blackegg_sd,****,****,****,****,23,1,****,****,default,1
3863,REPLACE,"Egg: Dragon, Black - Upright*",****,blackegg_up,****,****,****,****,23,1,****,****,default,1
3864,REPLACE,"Egg: Dragon, Blue - Leaning*",****,blueegg_ln,****,****,****,****,23,1,****,****,default,1
3865,REPLACE,"Egg: Dragon, Blue - on Side*",****,blueegg_sd,****,****,****,****,23,1,****,****,default,1
3866,REPLACE,"Egg: Dragon, Blue - Upright*",****,blueegg_up,****,****,****,****,23,1,****,****,default,1
3867,REPLACE,"Egg: Dragon, Brass - Leaning*",****,brassegg_ln,****,****,****,****,23,1,****,****,default,1
3868,REPLACE,"Egg: Dragon, Brass - on Side*",****,brassegg_sd,****,****,****,****,23,1,****,****,default,1
3869,REPLACE,"Egg: Dragon, Brass - Upright*",****,brassegg_up,****,****,****,****,23,1,****,****,default,1
3870,REPLACE,"Egg: Dragon, Bronze - Leaning*",****,bronzeegg_ln,****,****,****,****,23,1,****,****,default,1
3871,REPLACE,"Egg: Dragon, Bronze - on Side*",****,bronzeegg_sd,****,****,****,****,23,1,****,****,default,1
3872,REPLACE,"Egg: Dragon, Bronze - Upright*",****,bronzeegg_up,****,****,****,****,23,1,****,****,default,1
3873,REPLACE,"Egg: Dragon, Copper - Leaning*",****,copperegg_ln,****,****,****,****,23,1,****,****,default,1
3874,REPLACE,"Egg: Dragon, Copper - on Side*",****,copperegg_sd,****,****,****,****,23,1,****,****,default,1
3875,REPLACE,"Egg: Dragon, Copper - Upright*",****,copperegg_up,****,****,****,****,23,1,****,****,default,1
3876,REPLACE,"Egg: Dragon, Gold - Leaning*",****,goldegg_ln,****,****,****,****,23,1,****,****,default,1
3877,REPLACE,"Egg: Dragon, Gold - on Side*",****,goldegg_sd,****,****,****,****,23,1,****,****,default,1
3878,REPLACE,"Egg: Dragon, Gold - Upright*",****,goldegg_up,****,****,****,****,23,1,****,****,default,1
3879,REPLACE,"Egg: Dragon, Green - Leaning*",****,greenegg_ln,****,****,****,****,23,1,****,****,default,1
3880,REPLACE,"Egg: Dragon, Green - on Side*",****,greenegg_sd,****,****,****,****,23,1,****,****,default,1
3881,REPLACE,"Egg: Dragon, Green - Upright*",****,greenegg_up,****,****,****,****,23,1,****,****,default,1
3882,REPLACE,"Egg: Dragon, Red - Leaning*",****,redegg_ln,****,****,****,****,23,1,****,****,default,1
3883,REPLACE,"Egg: Dragon, Red - on Side*",****,redegg_sd,****,****,****,****,23,1,****,****,default,1
3884,REPLACE,"Egg: Dragon, Red - Upright*",****,redegg_up,****,****,****,****,23,1,****,****,default,1
3885,REPLACE,"Egg: Dragon, Silver - Leaning*",****,silveregg_ln,****,****,****,****,23,1,****,****,default,1
3886,REPLACE,"Egg: Dragon, Silver - on Side*",****,silveregg_sd,****,****,****,****,23,1,****,****,default,1
3887,REPLACE,"Egg: Dragon, Silver - Upright*",****,silveregg_up,****,****,****,****,23,1,****,****,default,1
3888,REPLACE,"Egg: Dragon, White - Leaning*",****,whiteegg_ln,****,****,****,****,23,1,****,****,default,1
3889,REPLACE,"Egg: Dragon, White - on Side*",****,whiteegg_sd,****,****,****,****,23,1,****,****,default,1
3890,REPLACE,"Egg: Dragon, White - Upright*",****,whiteegg_up,****,****,****,****,23,1,****,****,default,1
3891,REPLACE,"Portal: Stargate 2, No Base, On Blue*",****,dca04_d01_01,****,****,****,****,****,****,****,****,****,1
3892,REPLACE,"Portal: Stargate 2, No Base, Off*",****,dca04_d01_02,****,****,****,****,****,****,****,****,****,1
3893,REPLACE,"Portal: Stargate 1, No Base, Off*",****,dca04_c01_02,****,****,****,****,****,****,****,****,****,1
3894,REPLACE,"Portal: Stargate 1, No Base, On*",****,dca04_c01_01,****,****,****,****,****,****,****,****,****,1
3895,REPLACE,"Portal: Stargate 1, Off*",****,dca04_b01_02,****,****,****,****,****,****,****,****,****,1
3896,REPLACE,"Portal: Stargate 1, On*",****,dca04_b01_01,****,****,****,****,****,****,****,****,****,1
3897,REPLACE,"Portal: Stargate 1, No Base, On2*",****,dca04_c01_03,****,****,****,****,****,****,****,****,****,1
3898,REPLACE,"Portal: Stargate 1, No Base, On2*",****,dca04_b01_03,****,****,****,****,****,****,****,****,****,1
3899,REPLACE,"Tree: Seasonal, Summer, Medium* (Lord of Worms)",****,plc_wrmt2,****,****,****,****,34,1,0,****,****,0
3900,REPLACE,"Tree: Seasonal, Summer, Large* (Lord of Worms)",****,plc_wrmt3,****,****,****,****,34,1,0,****,****,0
3901,REPLACE,"Tree: Spruce 4, Summer, Medium* (Lord of Worms)",****,plc_wrmp1,****,****,****,****,34,1,0,****,****,0
3902,REPLACE,"Tree: Spruce 4, Summer, Large* (Lord of Worms)",****,plc_wrmp2,****,****,****,****,34,1,0,****,****,0
3903,REPLACE,"Tree: Spruce 4, Summer, Small* (Lord of Worms)",****,plc_wrmp3,****,****,****,****,34,1,0,****,****,0
3904,REPLACE,"Rock: Medium* (Lord of Worms)",****,plc_wrmr1,****,****,****,****,34,1,0,****,****,0
3905,REPLACE,"Tree: Willow 4, Medium* (Lord of Worms)",****,plc_wrmw1,****,****,****,****,34,1,0,****,****,0
3906,REPLACE,"Rock: Large* (Lord of Worms)",****,plc_wrmr3,****,****,****,****,34,1,0,****,****,0
3907,REPLACE,"Rock: Small* (Lord of Worms)",****,plc_wrmr2,****,****,****,****,34,1,0,****,****,0
3908,REPLACE,"Tree: Seasonal, Winter, Large* (Lord of Worms)",****,plc_wrmwa,****,****,****,****,34,1,0,****,****,0
3909,REPLACE,"Tree: Seasonal, Winter, Medium* (Lord of Worms)",****,plc_wrmwb,****,****,****,****,34,1,0,****,****,0
3910,REPLACE,"Tree: Spruce 4, Winter, Medium* (Lord of Worms)",****,plc_wrmpa,****,****,****,****,34,1,0,****,****,0
3911,REPLACE,"Tree: Spruce 4, Winter, Large* (Lord of Worms)",****,plc_wrmpb,****,****,****,****,34,1,0,****,****,0
3912,REPLACE,"Tree: Spruce 4, Winter, Small* (Lord of Worms)",****,plc_wrmpc,****,****,****,****,34,1,0,****,****,0
3913,REPLACE,"Tree: Seasonal, Autumn, Medium* (Lord of Worms)",****,plc_wrmaa,****,****,****,****,34,1,0,****,****,0
3914,REPLACE,"Tree: Seasonal, Autumn, Large* (Lord of Worms)",****,plc_wrmab,****,****,****,****,34,1,0,****,****,0
3915,REPLACE,"Tree: Seasonal, Spring, Medium* (Lord of Worms)",****,plc_wrmfa,****,****,****,****,34,1,0,****,****,0
3916,REPLACE,"Tree: Seasonal, Spring, Large* (Lord of Worms)",****,plc_wrmfb,****,****,****,****,34,1,0,****,****,0
3917,REPLACE,"Tree: Cypress, Large* (Lord of Worms)",****,plc_wrmc1,****,****,****,****,34,1,0,****,****,0
3918,REPLACE,"Tree: Mirkwood, Medium* (Lord of Worms)",****,plc_wrmm1,****,****,****,****,34,1,0,****,****,0
3919,REPLACE,"Tree: Mirkwood, Small* (Lord of Worms)",****,plc_wrmm2,****,****,****,****,34,1,0,****,****,0
3920,REPLACE,"Tree: Mirkwood, Large* (Lord of Worms)",****,plc_wrmm3,****,****,****,****,34,1,0,****,****,0
3921,REPLACE,"Rubble, Large 2* (Lord of Worms)",****,plc_wrmr4,****,****,****,****,34,1,0,****,****,0
3922,REPLACE,"Rubble, Medium* (Lord of Worms)",****,plc_wrmr5,****,****,****,****,34,1,0,****,****,0
3923,REPLACE,"Rubble, Small* (Lord of Worms)",****,plc_wrmr6,****,****,****,****,34,1,0,****,****,0
3924,REPLACE,"Ship: Rowboat 2* (Ossian Studios)",****,tnp_rowb_001,****,****,****,****,13,1,0,****,****,1
3925,REPLACE,"Sign 03* (Ossian Studios)",****,tnp_sign_001,****,****,****,****,17,1,0,****,****,1
3926,REPLACE,"Sign 04* (Ossian Studios)",****,tnp_sign_002,****,****,****,****,17,1,0,****,****,1
3927,REPLACE,"Wagon: Empty 3* (Ossian Studios)",****,tnp_wagon_001,****,****,****,****,18,1,0,****,****,1
3928,REPLACE,"Floor: Water, Blue 1x1* (Ossian Studios)",****,dag_bluewater1x1,****,****,****,****,****,1,0,****,****,1
3929,REPLACE,"Floor: Water, Blue 2x2* (Ossian Studios)",****,dag_bluewater2x2,****,****,****,****,****,1,0,****,****,1
3930,REPLACE,"Floor: Water, Blue 4x4* (Ossian Studios)",****,dag_bluewater4x4,****,****,****,****,****,1,0,****,****,1
3931,REPLACE,"Floor: Water, Green 1x1* (Ossian Studios)",****,dag_grnwater1x1,****,****,****,****,****,1,0,****,****,1
3932,REPLACE,"Wagon: Red* (Ossian Studios)",****,dag_wagon1,****,****,****,****,****,1,0,****,****,1
3933,REPLACE,"FloorDesign: Bhaal* (Ossian Studios)",****,dag_floorbhaal,****,****,****,****,****,1,0,****,****,1
3934,REPLACE,"Landscape: Rock Ledge 1* (Ossian Studios)",****,dag_rockledge1,****,****,****,****,****,1,0,****,****,1
3935,REPLACE,"Landscape: Rock Ledge 2* (Ossian Studios)",****,dag_rockledge2,****,****,****,****,****,1,0,****,****,1
3936,REPLACE,"Kitchen: Meat, Horizontal* (Ossian Studios)",****,dag_meathoriz,****,****,****,****,****,1,0,****,****,1
3937,REPLACE,"Kitchen: Meat, Vertical* (Ossian Studios)",****,dag_meatvert,****,****,****,****,****,1,0,****,****,1
3938,REPLACE,"Kitchen: Meatrack 1* (Ossian Studios)",****,dag_meatrack1,****,****,****,****,****,1,0,****,****,1
3939,REPLACE,"Kitchen: Meatrack 2* (Ossian Studios)",****,dag_meatrack2,****,****,****,****,****,1,0,****,****,1
3940,REPLACE,"Kitchen: Meatrack 3* (Ossian Studios)",****,dag_meatrack3,****,****,****,****,****,1,0,****,****,1
3941,REPLACE,"Stain: Blood 09* (Ossian Studios)",****,dag_floorblood1,****,****,****,****,****,1,0,****,****,1
3942,REPLACE,"Stain: Blood 10* (Ossian Studios)",****,dag_floorblood2,****,****,****,****,****,1,0,****,****,1
3943,REPLACE,"Stain: Blood 11* (Ossian Studios)",****,dag_floorblood3,****,****,****,****,****,1,0,****,****,1
3944,REPLACE,"Stain: Blood 12* (Ossian Studios)",****,dag_floorblood4,****,****,****,****,****,1,0,****,****,1
3945,REPLACE,"Stain: Blood 13* (Ossian Studios)",****,dag_floorblood5,****,****,****,****,****,1,0,****,****,1
3946,REPLACE,"Stain: Blood 14* (Ossian Studios)",****,dag_floorblood6,****,****,****,****,****,1,0,****,****,1
3947,REPLACE,"Ship: Small 1* (Ossian Studios)",****,dag_ship1,****,****,****,****,****,1,0,****,****,1
3948,REPLACE,"Floor: Black 4x4* (Ossian Studios)",****,dag_black4x4,****,****,****,****,****,1,0,****,****,1
3949,REPLACE,"TableObj: Bottle, Green* (Ossian Studios)",****,dag_btlgreen,****,****,****,****,25,1,0,****,****,1
3950,REPLACE,"TableObj: Bottle, Blue* (Ossian Studios)",****,dag_btlblue,****,****,****,****,25,1,0,****,****,1
3951,REPLACE,"TableObj: Bottle, Clear* (Ossian Studios)",****,dag_btlclear,****,****,****,****,25,1,0,****,****,1
3952,REPLACE,"TableObj: Bottle, Empty* (Ossian Studios)",****,dag_btlempty,****,****,****,****,25,1,0,****,****,1
3953,REPLACE,"TableObj: Goblet, Gold, Full* (Ossian Studios)",****,dag_gbltgoldfl,****,****,****,****,26,1,0,****,PLC_G_ENV,1
3954,REPLACE,"TableObj: Goblet, Gold, Empty* (Ossian Studios)",****,dag_gbltgoldmt,****,****,****,****,26,1,0,****,PLC_G_ENV,1
3955,REPLACE,"TableObj: Mug, Brown, Full* (Ossian Studios)",****,dag_mugbrnfl,****,****,****,****,25,1,0,****,****,1
3956,REPLACE,"TableObj: Mug, Brown, Empty* (Ossian Studios)",****,dag_mugbrnmt,****,****,****,****,25,1,0,****,****,1
3957,REPLACE,"TableObj: Mug, Green, Full* (Ossian Studios)",****,dag_muggrnfl,****,****,****,****,25,1,0,****,****,1
3958,REPLACE,"TableObj: Mug, Green, Empty* (Ossian Studios)",****,dag_muggrnmt,****,****,****,****,25,1,0,****,****,1
3959,REPLACE,"TableObj: Tankard, Gold, Full* (Ossian Studios)",****,dag_tankgldfl,****,****,****,****,25,1,0,****,****,1
3960,REPLACE,"TableObj: Tankard, Gold, Empty* (Ossian Studios)",****,dag_tankgldmt,****,****,****,****,25,1,0,****,****,1
